"[run number]","mr_marker","random-pairing","game","mr_learning_style","ethnic_bias?","mr_strategy","[step]","success?","collapse?"
"3609","0","1","1","0","true","0","12","false","true"
"3608","0","1","1","0","true","0","13","false","true"
"3610","0","1","1","0","true","0","13","false","true"
"3611","0","1","1","0","true","0","11","false","true"
"3613","0","1","1","0","true","0","13","false","true"
"3612","0","1","1","0","true","0","14","false","true"
"3614","0","1","1","0","true","0","13","false","true"
"3615","0","1","1","0","true","0","13","false","true"
"3617","0","1","1","0","true","0","13","false","true"
"3618","0","1","1","0","true","0","11","false","true"
"3616","0","1","1","0","true","0","18","false","true"
"3621","0","1","1","0","true","0","11","false","true"
"3619","0","1","1","0","true","0","17","false","true"
"3620","0","1","1","0","true","0","16","false","true"
"3622","0","1","1","0","true","0","12","false","true"
"3623","0","1","1","0","true","0","11","false","true"
"3626","0","1","1","0","true","0","11","false","true"
"3624","0","1","1","0","true","0","13","false","true"
"3625","0","1","1","0","true","0","19","false","true"
"3627","0","1","1","0","true","0","12","false","true"
"3628","0","1","1","0","true","0","23","false","true"
"3629","0","1","1","0","true","0","18","false","true"
"3631","0","1","1","0","true","0","18","false","true"
"3630","0","1","1","0","true","0","25","false","true"
"3633","0","1","1","0","true","0","12","false","true"
"3632","0","1","1","0","true","0","17","false","true"
"3635","0","1","1","0","true","0","13","false","true"
"3634","0","1","1","0","true","0","17","false","true"
"3637","0","1","1","0","true","0","15","false","true"
"3636","0","1","1","0","true","0","18","false","true"
"3639","0","1","1","0","true","0","16","false","true"
"3638","0","1","1","0","true","0","21","false","true"
"3641","0","1","1","0","true","0","11","false","true"
"3642","0","1","1","0","true","0","13","false","true"
"3640","0","1","1","0","true","0","23","false","true"
"3644","0","1","1","0","true","0","12","false","true"
"3645","0","1","1","0","true","0","12","false","true"
"3646","0","1","1","0","true","0","12","false","true"
"3643","0","1","1","0","true","0","25","false","true"
"3647","0","1","1","0","true","0","12","false","true"
"3648","0","1","1","0","true","0","14","false","true"
"3649","0","1","1","0","true","0","13","false","true"
"3650","0","1","1","0","true","0","13","false","true"
"3651","0","1","1","0","true","0","15","false","true"
"3654","0","1","1","0","true","0","11","false","true"
"3652","0","1","1","0","true","0","16","false","true"
"3653","0","1","1","0","true","0","16","false","true"
"3655","0","1","1","0","true","0","14","false","true"
"3658","0","1","1","0","true","0","11","false","true"
"3657","0","1","1","0","true","0","12","false","true"
"3656","0","1","1","0","true","0","14","false","true"
"3660","0","1","1","0","true","0","12","false","true"
"3659","0","1","1","0","true","0","13","false","true"
"3662","0","1","1","0","true","0","13","false","true"
"3661","0","1","1","0","true","0","17","false","true"
"3663","0","1","1","0","true","0","12","false","true"
"3664","0","1","1","0","true","0","16","false","true"
"3665","0","1","1","0","true","0","17","false","true"
"3666","0","1","1","0","true","0","15","false","true"
"3667","0","1","1","0","true","0","19","false","true"
"3668","0","1","1","0","true","0","13","false","true"
"3669","0","1","1","0","true","0","14","false","true"
"3670","0","1","1","0","true","0","14","false","true"
"3672","0","1","1","0","true","0","10","false","true"
"3671","0","1","1","0","true","0","15","false","true"
"3674","0","1","1","0","true","0","13","false","true"
"3673","0","1","1","0","true","0","16","false","true"
"3675","0","1","1","0","true","0","13","false","true"
"3676","0","1","1","0","true","0","12","false","true"
"3678","0","1","1","0","true","0","12","false","true"
"3677","0","1","1","0","true","0","15","false","true"
"3680","0","1","1","0","true","0","12","false","true"
"3681","0","1","1","0","true","0","11","false","true"
"3682","0","1","1","0","true","0","12","false","true"
"3679","0","1","1","0","true","0","17","false","true"
"3683","0","1","1","0","true","0","13","false","true"
"3684","0","1","1","0","true","0","16","false","true"
"3685","0","1","1","0","true","0","15","false","true"
"3686","0","1","1","0","true","0","11","false","true"
"3687","0","1","1","0","true","0","12","false","true"
"3689","0","1","1","0","true","0","13","false","true"
"3690","0","1","1","0","true","0","12","false","true"
"3688","0","1","1","0","true","0","16","false","true"
"3691","0","1","1","0","true","0","15","false","true"
"3692","0","1","1","0","true","0","10","false","true"
"3694","0","1","1","0","true","0","11","false","true"
"3693","0","1","1","0","true","0","16","false","true"
"3696","0","1","1","0","true","0","15","false","true"
"3697","0","1","1","0","true","0","11","false","true"
"3695","0","1","1","0","true","0","17","false","true"
"3699","0","1","1","0","true","0","11","false","true"
"3701","0","1","2","0","true","0","11","false","true"
"3698","0","1","1","0","true","0","18","false","true"
"3700","0","1","1","0","true","0","13","false","true"
"3702","0","1","2","0","true","0","13","false","true"
"3703","0","1","2","0","true","0","13","false","true"
"3705","0","1","2","0","true","0","14","false","true"
"3704","0","1","2","0","true","0","15","false","true"
"3706","0","1","2","0","true","0","12","false","true"
"3707","0","1","2","0","true","0","12","false","true"
"3709","0","1","2","0","true","0","13","false","true"
"3708","0","1","2","0","true","0","18","false","true"
"3711","0","1","2","0","true","0","14","false","true"
"3713","0","1","2","0","true","0","13","false","true"
"3710","0","1","2","0","true","0","22","false","true"
"3712","0","1","2","0","true","0","13","false","true"
"3714","0","1","2","0","true","0","13","false","true"
"3716","0","1","2","0","true","0","12","false","true"
"3718","0","1","2","0","true","0","14","false","true"
"3715","0","1","2","0","true","0","20","false","true"
"3717","0","1","2","0","true","0","17","false","true"
"3719","0","1","2","0","true","0","14","false","true"
"3721","0","1","2","0","true","0","16","false","true"
"3722","0","1","2","0","true","0","13","false","true"
"3720","0","1","2","0","true","0","17","false","true"
"3723","0","1","2","0","true","0","14","false","true"
"3726","0","1","2","0","true","0","11","false","true"
"3724","0","1","2","0","true","0","13","false","true"
"3727","0","1","2","0","true","0","11","false","true"
"3725","0","1","2","0","true","0","19","false","true"
"3728","0","1","2","0","true","0","14","false","true"
"3729","0","1","2","0","true","0","13","false","true"
"3730","0","1","2","0","true","0","17","false","true"
"3732","0","1","2","0","true","0","14","false","true"
"3731","0","1","2","0","true","0","16","false","true"
"3733","0","1","2","0","true","0","14","false","true"
"3734","0","1","2","0","true","0","12","false","true"
"3737","0","1","2","0","true","0","12","false","true"
"3735","0","1","2","0","true","0","15","false","true"
"3736","0","1","2","0","true","0","15","false","true"
"3738","0","1","2","0","true","0","15","false","true"
"3740","0","1","2","0","true","0","15","false","true"
"3739","0","1","2","0","true","0","18","false","true"
"3741","0","1","2","0","true","0","13","false","true"
"3742","0","1","2","0","true","0","11","false","true"
"3744","0","1","2","0","true","0","10","false","true"
"3745","0","1","2","0","true","0","13","false","true"
"3743","0","1","2","0","true","0","18","false","true"
"3746","0","1","2","0","true","0","15","false","true"
"3747","0","1","2","0","true","0","15","false","true"
"3748","0","1","2","0","true","0","15","false","true"
"3749","0","1","2","0","true","0","17","false","true"
"3750","0","1","2","0","true","0","20","false","true"
"3751","0","1","2","0","true","0","12","false","true"
"3753","0","1","2","0","true","0","10","false","true"
"3752","0","1","2","0","true","0","13","false","true"
"3754","0","1","2","0","true","0","10","false","true"
"3755","0","1","2","0","true","0","13","false","true"
"3758","0","1","2","0","true","0","11","false","true"
"3759","0","1","2","0","true","0","13","false","true"
"3756","0","1","2","0","true","0","19","false","true"
"3757","0","1","2","0","true","0","23","false","true"
"3760","0","1","2","0","true","0","13","false","true"
"3762","0","1","2","0","true","0","12","false","true"
"3761","0","1","2","0","true","0","18","false","true"
"3763","0","1","2","0","true","0","14","false","true"
"3764","0","1","2","0","true","0","14","false","true"
"3766","0","1","2","0","true","0","11","false","true"
"3767","0","1","2","0","true","0","14","false","true"
"3765","0","1","2","0","true","0","19","false","true"
"3768","0","1","2","0","true","0","16","false","true"
"3769","0","1","2","0","true","0","11","false","true"
"3770","0","1","2","0","true","0","12","false","true"
"3771","0","1","2","0","true","0","13","false","true"
"3772","0","1","2","0","true","0","17","false","true"
"3773","0","1","2","0","true","0","18","false","true"
"3774","0","1","2","0","true","0","19","false","true"
"3775","0","1","2","0","true","0","13","false","true"
"3776","0","1","2","0","true","0","13","false","true"
"3777","0","1","2","0","true","0","18","false","true"
"3778","0","1","2","0","true","0","13","false","true"
"3779","0","1","2","0","true","0","13","false","true"
"3780","0","1","2","0","true","0","15","false","true"
"3782","0","1","2","0","true","0","11","false","true"
"3781","0","1","2","0","true","0","13","false","true"
"3783","0","1","2","0","true","0","14","false","true"
"3785","0","1","2","0","true","0","11","false","true"
"3786","0","1","2","0","true","0","12","false","true"
"3784","0","1","2","0","true","0","24","false","true"
"3787","0","1","2","0","true","0","13","false","true"
"3788","0","1","2","0","true","0","13","false","true"
"3789","0","1","2","0","true","0","15","false","true"
"3790","0","1","2","0","true","0","12","false","true"
"3792","0","1","2","0","true","0","11","false","true"
"3791","0","1","2","0","true","0","12","false","true"
"3793","0","1","2","0","true","0","15","false","true"
"3794","0","1","2","0","true","0","14","false","true"
"3796","0","1","2","0","true","0","13","false","true"
"3795","0","1","2","0","true","0","16","false","true"
"3797","0","1","2","0","true","0","16","false","true"
"3800","0","1","2","0","true","0","10","false","true"
"3798","0","1","2","0","true","0","19","false","true"
"3799","0","1","2","0","true","0","13","false","true"
"3801","0","1","3","0","true","0","15","false","true"
"3802","0","1","3","0","true","0","17","false","true"
"3803","0","1","3","0","true","0","16","false","true"
"3805","0","1","3","0","true","0","13","false","true"
"3804","0","1","3","0","true","0","21","false","true"
"3807","0","1","3","0","true","0","12","false","true"
"3806","0","1","3","0","true","0","15","false","true"
"3808","0","1","3","0","true","0","14","false","true"
"3810","0","1","3","0","true","0","13","false","true"
"3811","0","1","3","0","true","0","14","false","true"
"3809","0","1","3","0","true","0","18","false","true"
"3812","0","1","3","0","true","0","12","false","true"
"3814","0","1","3","0","true","0","12","false","true"
"3813","0","1","3","0","true","0","16","false","true"
"3815","0","1","3","0","true","0","12","false","true"
"3816","0","1","3","0","true","0","17","false","true"
"3817","0","1","3","0","true","0","13","false","true"
"3818","0","1","3","0","true","0","17","false","true"
"3819","0","1","3","0","true","0","18","false","true"
"3820","0","1","3","0","true","0","14","false","true"
"3821","0","1","3","0","true","0","16","false","true"
"3822","0","1","3","0","true","0","11","false","true"
"3823","0","1","3","0","true","0","12","false","true"
"3824","0","1","3","0","true","0","12","false","true"
"3826","0","1","3","0","true","0","15","false","true"
"3825","0","1","3","0","true","0","21","false","true"
"3827","0","1","3","0","true","0","16","false","true"
"3828","0","1","3","0","true","0","17","false","true"
"3829","0","1","3","0","true","0","15","false","true"
"3830","0","1","3","0","true","0","14","false","true"
"3831","0","1","3","0","true","0","13","false","true"
"3832","0","1","3","0","true","0","15","false","true"
"3833","0","1","3","0","true","0","12","false","true"
"3834","0","1","3","0","true","0","14","false","true"
"3835","0","1","3","0","true","0","15","false","true"
"3836","0","1","3","0","true","0","16","false","true"
"3837","0","1","3","0","true","0","16","false","true"
"3838","0","1","3","0","true","0","12","false","true"
"3840","0","1","3","0","true","0","13","false","true"
"3842","0","1","3","0","true","0","13","false","true"
"3841","0","1","3","0","true","0","20","false","true"
"3839","0","1","3","0","true","0","21","false","true"
"3844","0","1","3","0","true","0","14","false","true"
"3843","0","1","3","0","true","0","17","false","true"
"3846","0","1","3","0","true","0","14","false","true"
"3845","0","1","3","0","true","0","20","false","true"
"3847","0","1","3","0","true","0","13","false","true"
"3848","0","1","3","0","true","0","20","false","true"
